name,price,size,area,url,monthly_fee,date_sold,rooms,type,price_per_m2,area_price_per_m2
Slip­gatan 14,3450000,35.0, Södermalm,https://www.booli.se/annons/4585616,2590.0,20220423,1.5,Lägenhet,98571.43,105142.0
Rörviks­backen 5,4160000,53.0, Årsta,https://www.booli.se/annons/4598265,3017.0,20220423,3.0,Lägenhet,78490.57,65132.0
Byggmästar­vägen 19,2750000,38.0, Abrahamsberg,https://www.booli.se/annons/4592773,2899.0,20220412,2.0,Lägenhet,72368.42,65356.0
Krydd­gränd 4,4700000,123.5, Hökarängen,https://www.booli.se/bostad/643859,7206.0,20220423,5.0,Lägenhet,38056.68,53177.0
Sverkers­gatan 2,4725000,54.0, Aspudden,https://www.booli.se/bostad/500889,3155.0,20220423,2.0,Lägenhet,87500.0,85443.0
Ekeberga­backen 2A,3350000,80.5, Farsta,https://www.booli.se/annons/3663596,5540.0,20220316,3.0,Lägenhet,41614.91,47079.0
Ellen Fries gata 3,2790000,53.0, Fruängen-Hägersten,https://www.booli.se/bostad/579436,3383.0,20220422,2.0,Lägenhet,52641.51,51116.0
Grinds­gatan 33,4250000,43.0, Södermalm,https://www.booli.se/annons/4602847,1320.0,20220422,1.5,Lägenhet,98837.21,105142.0
Sankt Eriks­gatan 4,6150000,50.0, Kungsholmen,https://www.booli.se/annons/4578064,2921.0,20220422,2.0,Lägenhet,123000.0,103045.0
Bohus­gatan 37,6725000,75.0, Södermalm,https://www.booli.se/bostad/336506,3163.0,20220414,3.0,Lägenhet,89666.67,105142.0
Klub­backen 32,3125000,45.0, Hägersten,https://www.booli.se/annons/4586471,2890.0,20220415,2.0,Lägenhet,69444.44,66335.0
Kallfors­vägen 23,4050000,76.0, Bandhagen,https://www.booli.se/annons/4595857,4587.0,20220422,3.0,Lägenhet,53289.47,46401.0
Arvodes­vägen 5,3210000,47.0, Hägerstensåsen,https://www.booli.se/annons/4578296,2752.0,20220422,2.0,Lägenhet,68297.87,66526.0
Tors­plan 8,35500000,163.0, Vasastan,https://www.booli.se/bostad/4043768,8532.0,20220422,6.0,Lägenhet,217791.41,116628.0
Beckom­berga Ängs­väg 22,4950000,80.0, Bromma,https://www.booli.se/annons/4581570,4240.0,20220422,4.0,Lägenhet,61875.0,63108.0
Sibelius­gången 40,1700000,45.5, Kista,https://www.booli.se/annons/4576970,2942.0,20220422,2.0,Lägenhet,37362.64,37191.0
Enskede­vägen 162,5850000,80.0, Svedmyra,https://www.booli.se/annons/4601174,4486.0,9,3.0,Lägenhet,73125.0,59549.0
Kratsboda­vägen 55,3200000,53.0, Bromma,https://www.booli.se/annons/4594398,2550.0,20220422,2.0,Lägenhet,60377.36,63108.0
Simrishamns­vägen 19,6000000,70.0, Björkhagen,https://www.booli.se/annons/4587317,3465.0,0,3.0,Lägenhet,85714.29,72438.0
Mariehälls­vägen 4,3500000,49.0, Bromma,https://www.booli.se/annons/4602920,3389.0,20220422,2.0,Lägenhet,71428.57,63108.0
Valhalla­vägen 34,9350000,73.0, Vasastan,https://www.booli.se/annons/4600005,2679.0,20220422,3.0,Lägenhet,128082.19,116628.0
Skeppsmäklar­gatan 53,6800000,81.0, Hammarby Sjöstad,https://www.booli.se/bostad/4198676,4027.0,20220422,3.0,Lägenhet,83950.62,86806.0
Älv­sjö Torg 19,8000000,138.0, Älvsjö,https://www.booli.se/bostad/3995964,6288.0,20220422,5.0,Lägenhet,57971.01,52318.0
Slåttervalls­gatan 1,8000000,83.0, Norra Djurgårdsstaden,https://www.booli.se/annons/4551241,4309.0,20220422,3.0,Lägenhet,96385.54,109587.0
Hagelsta­vägen 16,2500000,36.0, Bromma,https://www.booli.se/annons/4582226,2174.0,20220421,2.0,Lägenhet,69444.44,63108.0
Långhals­vägen 17,3550000,55.0, Årsta,https://www.booli.se/bostad/665743,3404.0,20220422,3.0,Lägenhet,64545.45,65132.0
Park­gatan 14,3260000,30.0, Kungsholmen,https://www.booli.se/annons/4594810,2379.0,20220422,1.0,Lägenhet,108666.67,103045.0
Ringsteds­gatan 8,2400000,81.0, Kista,https://www.booli.se/annons/4594101,5023.0,20220419,3.0,Lägenhet,29629.63,37191.0
Glanshammars­gatan 134,4300000,101.5, Ormkärr,https://www.booli.se/annons/4333666,6741.0,20220421,4.0,Radhus,42364.53,35955.0
Inedals­gatan 6,4050000,41.0, Kungsholmen,https://www.booli.se/annons/4579672,1341.0,20220419,2.0,Lägenhet,98780.49,103045.0
Sickla Kanal­gata 26,4900000,49.0, Hammarby Sjöstad,https://www.booli.se/annons/4570462,3442.0,20220422,2.0,Lägenhet,100000.0,86806.0
Sankt Eriks­gatan 100,12700000,91.0, Vasastan,https://www.booli.se/annons/4600480,4544.0,20220420,3.0,Lägenhet,139560.44,116628.0
Svartviks­slingan 90,5870000,77.5, Minneberg,https://www.booli.se/bostad/756499,4680.0,20220420,4.0,Lägenhet,75741.94,76951.0
Tavast­gatan 31,7600000,68.0, Södermalm,https://www.booli.se/annons/4598353,1773.0,20220421,2.5,Lägenhet,111764.71,105142.0
Nioörts­vägen 28A,5550000,77.0, Midsommarkransen,https://www.booli.se/annons/4558634,3695.0,20220421,3.0,Lägenhet,72077.92,78305.0
Lövholms­vägen 76,8150000,94.0, Gröndal,https://www.booli.se/annons/4564629,5146.0,20220316,4.0,Lägenhet,86702.13,79551.0
Gröndals­vägen 180,5304000,68.0, Gröndal,https://www.booli.se/annons/4608861,2047.0,20220421,3.0,Lägenhet,78000.0,79551.0
Skidskytte­vägen 4,3400000,56.5, Västertorp,https://www.booli.se/bostad/733862,3342.0,20220421,2.0,Lägenhet,60176.99,58365.0
Tomtebo­gatan 31A,4200000,34.0, Vasastan,https://www.booli.se/annons/4604234,1005.0,20220421,2.0,Lägenhet,123529.41,116628.0
Johannes­gatan 5,12500000,97.0, Norrmalm,https://www.booli.se/annons/4604552,3966.0,20220421,4.0,Lägenhet,128865.98,122606.0
Bättrings­vägen 4,2400000,67.5, Vällingby,https://www.booli.se/bostad/417467,4209.0,20220421,2.0,Lägenhet,35555.56,40721.0
Gotlands­gatan 64,4125000,41.0, Södermalm Katarina,https://www.booli.se/bostad/153565,2270.0,20220421,1.5,Lägenhet,100609.76,104251.0
Brännkyrka­gatan 119,3810000,41.0, Södermalm Högalid,https://www.booli.se/bostad/594076,3075.0,20220421,2.0,Lägenhet,92926.83,103639.0
Vänskaps­vägen 36,3350000,38.0, Stora Essingen,https://www.booli.se/annons/4596622,2497.0,20220421,2.0,Lägenhet,88157.89,78238.0
Finn Malmgrens väg 20,3130000,42.0, Johanneshov,https://www.booli.se/bostad/4263185,3416.0,20220421,2.0,Lägenhet,74523.81,72291.0
Nybohovs­backen 35I,6000000,65.0, Liljeholmen,https://www.booli.se/annons/4585585,3995.0,20220421,3.0,Lägenhet,92307.69,75600.0
Skåne­gatan 93,10500000,81.5, Södermalm,https://www.booli.se/bostad/337524,3542.0,20220421,3.0,Lägenhet,128834.36,105142.0
Radius­backen 4,3720000,44.0, Midsommarkransen,https://www.booli.se/annons/4586940,2470.0,20220421,2.0,Lägenhet,84545.45,78305.0
Stenkulla­vägen 54,3350000,46.0, Stora Essingen,https://www.booli.se/annons/4569575,1974.0,20220421,2.0,Lägenhet,72826.09,78238.0
Valhalla­vägen 69,4700000,40.0, Östermalm,https://www.booli.se/annons/4605267,2421.0,20220421,1.5,Lägenhet,117500.0,130278.0
Kolbäcks­gränd 13,2150000,26.0, Bagarmossen,https://www.booli.se/bostad/637460,2100.0,20220421,1.0,Lägenhet,82692.31,65457.0
Robert Almströms­gatan 5,5120000,38.0, Vasastan,https://www.booli.se/annons/4589397,1998.0,20220420,2.0,Lägenhet,134736.84,116628.0
Astrakan­gatan 2,2700000,88.0, Hässelby Gård,https://www.booli.se/annons/4596998,5164.0,20220420,4.0,Lägenhet,30681.82,33012.0
Socken­vägen 425,2830000,38.0, Gamla Enskede,https://www.booli.se/annons/4592386,2374.0,20220421,1.0,Lägenhet,74473.68,71097.0
Bastuhags­vägen 55,3800000,66.5, Stureby,https://www.booli.se/annons/4603908,3801.0,20220421,3.0,Lägenhet,57142.86,56166.0
Haga­esplanaden 61,7650000,70.0, Vasastan,https://www.booli.se/annons/4575813,3821.0,20220421,3.0,Lägenhet,109285.71,116628.0
Fredrika Bremers gata 34,2230000,45.5, Fruängen,https://www.booli.se/bostad/307899,3573.0,20220412,1.0,Lägenhet,49010.99,57793.0
Birger Jarls­gatan 104I,4000000,33.0, Östermalm,https://www.booli.se/annons/4527095,2304.0,20220421,1.5,Lägenhet,121212.12,130278.0
Hälsinge­gatan 35,5300000,39.0, Vasastan,https://www.booli.se/annons/4594496,2378.0,20220421,2.0,Lägenhet,135897.44,116628.0
Karla­vägen 6,12050000,87.0, Östermalm,https://www.booli.se/bostad/140860,2737.0,20220420,3.0,Lägenhet,138505.75,130278.0
Sparbanks­vägen 40,3300000,45.0, Hägerstensåsen,https://www.booli.se/bostad/4011994,3343.0,0,2.0,Lägenhet,73333.33,66526.0
Larsboda­vägen 59,3850000,79.0, Farsta,https://www.booli.se/annons/4579995,4483.0,20220408,3.0,Lägenhet,48734.18,47079.0
Sparbanks­vägen 77,3440000,51.0, Hägerstensåsen,https://www.booli.se/bostad/744392,3580.0,20220420,2.0,Lägenhet,67450.98,66526.0
Tomtebobarnens gata 6,5300000,86.0, Bromma,https://www.booli.se/annons/4582898,4377.0,20220421,3.0,Lägenhet,61627.91,63108.0
Liljeholms­vägen 12,6110000,78.0, Liljeholmen,https://www.booli.se/annons/4594380,4709.0,20220421,3.0,Lägenhet,78333.33,75600.0
Creutz­gatan 8,3975000,38.0, Thorildsplan,https://www.booli.se/annons/4588984,2123.0,16,2.0,Lägenhet,104605.26,90501.0
Norr Mälar­strand 94,9675000,80.0, Kungsholmen,https://www.booli.se/bostad/683820,3946.0,20220421,3.0,Lägenhet,120937.5,103045.0
Lidners­gatan 12A,3430000,33.0, Kristineberg,https://www.booli.se/annons/4594874,2637.0,20220421,2.0,Lägenhet,103939.39,97732.0
Torbjörn Klockares gata 5,9350000,86.0, Vasastan,https://www.booli.se/annons/4603479,4178.0,20220421,3.0,Lägenhet,108720.93,116628.0
Norrtulls­gatan 32,3425000,33.0, Vasastan,https://www.booli.se/annons/4578563,1962.0,20220408,1.0,Lägenhet,103787.88,116628.0
Mellanbergs­vägen 17,2625000,44.0, Telefonplan,https://www.booli.se/bostad/129388,3014.0,20220421,2.0,Lägenhet,59659.09,71180.0
Ljusstöpar­backen 7A,4210000,57.5, Gröndal,https://www.booli.se/bostad/659502,3330.0,20220421,2.0,Lägenhet,73217.39,79551.0
Fredrikslunds­vägen 21,2825000,41.0, Bromma,https://www.booli.se/annons/4554266,2393.0,20220322,2.0,Lägenhet,68902.44,63108.0
Smedsbacks­gatan 6,4875000,48.0, Östermalm,https://www.booli.se/annons/4573312,3255.0,20220419,2.0,Lägenhet,101562.5,130278.0
Bråvalla­gatan 7,4900000,39.0, Vasastan,https://www.booli.se/annons/4583144,2293.0,20220420,1.5,Lägenhet,125641.03,116628.0
Furusunds­gatan 8,7600000,66.0, Gärdet,https://www.booli.se/bostad/347436,3450.0,20220420,3.0,Lägenhet,115151.52,110427.0
Svea­vägen 140,9000000,72.0, Vasastan,https://www.booli.se/bostad/305166,1850.0,0,2.0,Lägenhet,125000.0,116628.0
Horns­gatan 35,7600000,72.0, Södermalm,https://www.booli.se/annons/4597193,2550.0,20220420,3.0,Lägenhet,105555.56,105142.0
Sigtuna­gatan 11,13900000,102.0, Vasastan,https://www.booli.se/annons/4587067,5441.0,20220420,4.0,Lägenhet,136274.51,116628.0
Karlbergs­vägen 30,21250000,120.0, Vasastan,https://www.booli.se/annons/4607654,3817.0,20220420,4.0,Lägenhet,177083.33,116628.0
Follingbo­gatan 26,2500000,49.5, Bromma,https://www.booli.se/annons/4205668,2532.0,20220420,1.5,Lägenhet,50505.05,63108.0
Upplands­gatan 78,6800000,48.0, Vasastan,https://www.booli.se/annons/4601098,2188.0,20220420,2.0,Lägenhet,141666.67,116628.0
Hälsinge­gatan 11A,4500000,35.0, Vasastan,https://www.booli.se/annons/4580172,888.0,20220420,1.0,Lägenhet,128571.43,116628.0
Timotej­gatan 8,3250000,35.5, Södermalm,https://www.booli.se/bostad/565966,2086.0,20220420,1.0,Lägenhet,91549.3,105142.0
Katt­gränd 1,3260000,24.0, Södermalm,https://www.booli.se/annons/4588738,1085.0,20220420,1.5,Lägenhet,135833.33,105142.0
Essinge Bro­gata 22,3150000,31.0, Kungsholmen,https://www.booli.se/annons/4592525,2288.0,20220420,2.0,Lägenhet,101612.9,103045.0
Bergs­gatan 49,10210000,82.0, Kungsholmen,https://www.booli.se/bostad/82664,3642.0,20220420,3.0,Lägenhet,124512.2,103045.0
Helsingörs­gatan 35,2360000,83.5, Kista,https://www.booli.se/annons/4560120,5290.0,20220420,3.0,Lägenhet,28263.47,37191.0
Multrågatan 11,3670000,84.0, Råcksta,https://www.booli.se/bostad/432435,4426.0,20220420,3.0,Lägenhet,43690.48,51054.0
Knypplerske­vägen 34,3825000,55.0, Bromma,https://www.booli.se/annons/4584232,3753.0,20220420,3.0,Lägenhet,69545.45,63108.0
Erik Dahlbergs­gatan 36,3000000,24.0, Gärdet,https://www.booli.se/bostad/564570,1356.0,20220420,1.0,Lägenhet,125000.0,110427.0
Gulddragar­gränd 50,4000000,95.0, Vällingby,https://www.booli.se/annons/4601828,5475.0,20220420,4.0,Lägenhet,42105.26,40721.0
Melodi­slingan 46,4520000,49.0, Östermalm,https://www.booli.se/annons/4537682,4329.0,20220420,2.0,Lägenhet,92244.9,130278.0
Bergsunds Strand 34,4100000,41.0, Södermalm,https://www.booli.se/bostad/314525,1997.0,20220420,2.0,Lägenhet,100000.0,105142.0
Sköntorps­vägen 111,2400000,31.0, Årsta,https://www.booli.se/annons/4566555,2378.0,20220420,1.0,Lägenhet,77419.35,65132.0
Källvrets­slingan 17A,2150000,34.0, Sköndal,https://www.booli.se/annons/4601148,1999.0,20220420,1.0,Lägenhet,63235.29,51445.0
Gyllenborgs­gatan 9,4420000,43.0, Kungsholmen,https://www.booli.se/annons/4600441,2123.0,20220420,2.0,Lägenhet,102790.7,103045.0
Kärrtorps­vägen 34,2300000,26.0, Johanneshov,https://www.booli.se/annons/4544444,1696.0,20220419,1.0,Lägenhet,88461.54,72291.0
Kungssätra­vägen 8,2050000,57.0, Sätra,https://www.booli.se/annons/4595108,3904.0,20220419,2.0,Lägenhet,35964.91,38182.0
Erik Dahlbergs­gatan 52,4000000,33.0, Gärdet,https://www.booli.se/annons/4586415,1721.0,20220413,2.0,Lägenhet,121212.12,110427.0
Lotta Svärds gränd 9,2600000,37.0, Fruängen,https://www.booli.se/annons/4537249,2510.0,20220415,2.0,Lägenhet,70270.27,57793.0
Register­vägen 34,3100000,55.0, Abrahamsberg,https://www.booli.se/annons/3702563,2615.0,20220107,2.0,Lägenhet,56363.64,65356.0
Sköntorps­vägen 124,2650000,42.5, Årsta,https://www.booli.se/annons/4505303,2508.0,20220209,1.5,Lägenhet,62352.94,65132.0
Norr Mälar­strand 60,15100000,102.0, Kungsholmen,https://www.booli.se/annons/4593287,3283.0,20220414,3.0,Lägenhet,148039.22,103045.0
Ernst Ahlgrens väg 6,4000000,40.0, Kungsholmen,https://www.booli.se/annons/4590264,2173.0,20220414,2.0,Lägenhet,100000.0,103045.0
Hekla­gatan 7,6100000,147.0, Kista,https://www.booli.se/annons/4566104,3995.0,25,5.0,Kedjehus,41496.6,37191.0
Pastell­vägen 34,2775000,39.0, Globen,https://www.booli.se/bostad/697739,2034.0,20220420,2.0,Lägenhet,71153.85,71620.0
Alingsås­vägen 38,8550000,100.0, Hammarbyhöjden,https://www.booli.se/bostad/467556,6785.0,20220406,5.0,Lägenhet,85500.0,71551.0
Frej­gatan 51,6150000,46.0, Vasastan,https://www.booli.se/annons/4595741,2157.0,3,2.0,Lägenhet,133695.65,116628.0
Stagnelius­vägen 23,4725000,48.0, Kungsholmen,https://www.booli.se/bostad/745329,3381.0,20220408,2.0,Lägenhet,98437.5,103045.0
Wenströms­vägen 6,3725000,44.0, Hjorthagen,https://www.booli.se/bostad/794827,2943.0,20220309,2.0,Lägenhet,84659.09,80395.0
Brattfors­gatan 3,2050000,36.5, Farsta,https://www.booli.se/bostad/463388,2532.0,20220201,1.0,Lägenhet,56164.38,47079.0
Perstorps­vägen,2150000,35.0, Sköndal,https://www.booli.se/annons/4333652,2025.0,20210826,2.0,Lägenhet,61428.57,51445.0
Kubbe­gatan 3,4000000,95.0, Sköndal,https://www.booli.se/annons/4305367,4827.0,20210915,4.0,Lägenhet,42105.26,51445.0
Källvrets­slingan,2330000,36.5, Sköndal,https://www.booli.se/annons/4416177,2113.0,20211221,2.0,Lägenhet,63835.62,51445.0
Ekshärads­gatan 87,2800000,59.5, Farsta,https://www.booli.se/bostad/578713,3510.0,20220209,2.0,Lägenhet,47058.82,47079.0
Filipstads­backen 22,1850000,36.0, Farsta,https://www.booli.se/annons/4516487,2372.0,20220218,1.0,Lägenhet,51388.89,47079.0
Eda­gränd 12,5000000,93.0, Farsta,https://www.booli.se/annons/4488651,5295.0,20220331,4.0,Lägenhet,53763.44,47079.0
Sköndals­vägen 126,3625000,73.0, Sköndal,https://www.booli.se/bostad/737747,3715.0,20220407,3.0,Lägenhet,49657.53,51445.0
Lindhagens­terrassen 9,7560000,79.0, Kungsholmen,https://www.booli.se/annons/4572652,3297.0,20220414,3.0,Lägenhet,95696.2,103045.0
Rörstrands­gatan 25,7950000,67.0, Birkastan,https://www.booli.se/annons/4591631,2356.0,20220419,2.0,Lägenhet,118656.72,119640.0
Telefon­vägen 11,5400000,68.5, Midsommarkransen,https://www.booli.se/bostad/649939,3571.0,20220415,2.0,Lägenhet,78832.12,78305.0
Kaptens­gatan 11,19500000,117.0, Östermalm,https://www.booli.se/bostad/423958,4875.0,20220419,4.0,Lägenhet,166666.67,130278.0
Kommendörs­gatan 33A,3300000,20.0, Östermalm,https://www.booli.se/annons/4583465,1039.0,20220419,1.0,Lägenhet,165000.0,130278.0
Klint­backen 50B,6390000,90.0, Mariehäll,https://www.booli.se/annons/4548582,5979.0,20220419,4.0,Lägenhet,71000.0,62538.0
Bennebols­gatan 40,2500000,68.5, Spånga,https://www.booli.se/bostad/562265,4418.0,20220414,2.0,Lägenhet,36496.35,33892.0
Dalslands­gatan 3,4150000,43.0, Katarina,https://www.booli.se/annons/4558692,2371.0,20220419,2.0,Lägenhet,96511.63,102168.0
Ståltråds­vägen 38,3000000,52.5, Bromma,https://www.booli.se/annons/4575300,2884.0,20220418,2.0,Lägenhet,57142.86,63108.0
Bandhags­plan 11,2200000,39.0, Bandhagen,https://www.booli.se/bostad/138362,2639.0,20220419,2.0,Lägenhet,56410.26,46401.0
Helsingfors­gatan 21,2200000,75.0, Kista,https://www.booli.se/bostad/432310,4814.0,20220419,3.0,Lägenhet,29333.33,37191.0
Fruängs­torget 3,2075000,30.0, Fruängen,https://www.booli.se/bostad/308984,2289.0,20220419,1.0,Lägenhet,69166.67,57793.0
Tors­plan 8,16900000,95.0, Vasastan,https://www.booli.se/annons/4604327,5254.0,20220401,3.0,Lägenhet,177894.74,116628.0
Lövsätra­gränd 19,3150000,80.0, Sätra,https://www.booli.se/bostad/4091907,3792.0,20220414,3.0,Lägenhet,39375.0,38182.0
Tallbacks­vägen 2,3350000,55.0, Bromma,https://www.booli.se/annons/4490491,3278.0,94,2.0,Lägenhet,60909.09,63108.0
Hägerstens­vägen 155,6100000,70.0, Aspudden,https://www.booli.se/bostad/441854,4039.0,20220418,3.0,Lägenhet,87142.86,85443.0
Timotej­gatan 3,4000000,40.5, Södermalm,https://www.booli.se/annons/4588927,2373.0,0,2.0,Lägenhet,98765.43,105142.0
Horns­gatan 66,11500000,105.0, Södermalm,https://www.booli.se/bostad/438482,3261.0,20220414,4.0,Lägenhet,109523.81,105142.0
Arvika­gatan 88,5300000,83.0, Farsta,https://www.booli.se/annons/4332533,6153.0,20220419,4.0,Radhus,63855.42,47079.0
Kummin­vägen 16,2820000,45.0, Hökarängen,https://www.booli.se/annons/4590810,2736.0,20220414,2.0,Lägenhet,62666.67,53177.0
Simrishamns­vägen 21,3950000,52.0, Björkhagen,https://www.booli.se/annons/4593718,2758.0,20220419,2.0,Lägenhet,75961.54,72438.0
Brännkyrka­gatan 92,3560000,36.0, Södermalm,https://www.booli.se/annons/4567641,2545.0,20220413,1.0,Lägenhet,98888.89,105142.0
Grusås­gränd 185,3330000,64.0, Enskededalen,https://www.booli.se/bostad/155931,3013.0,20220414,2.0,Lägenhet,52031.25,59458.0
Ola Hanssons­gatan 4,3875000,37.0, Kungsholmen,https://www.booli.se/bostad/372038,2532.0,0,1.0,Lägenhet,104729.73,103045.0
Pär Lagerkvists gata 2,6050000,71.0, Kungsholmen,https://www.booli.se/annons/4585352,3376.0,20220414,3.0,Lägenhet,85211.27,103045.0
Klipp­gatan 14I,3950000,41.5, Södermalm,https://www.booli.se/annons/4585826,2401.0,20220419,1.5,Lägenhet,95180.72,105142.0
Kransbindar­vägen 51,3000000,35.0, Midsommarkransen,https://www.booli.se/annons/4591958,2235.0,20220415,2.0,Lägenhet,85714.29,78305.0
Lugnets Allé 43,3950000,48.0, Hammarby Sjöstad,https://www.booli.se/annons/4577488,2299.0,20220413,2.0,Lägenhet,82291.67,86806.0
Kronobergs­gatan 19,4050000,42.0, Kungsholmen,https://www.booli.se/bostad/642483,1985.0,20220416,1.0,Lägenhet,96428.57,103045.0
Frimärks­vägen 3,2100000,29.0, Enskede,https://www.booli.se/annons/4567301,2556.0,20220405,1.0,Lägenhet,72413.79,63364.0
Östrands­vägen 58,5075000,87.0, Stureby,https://www.booli.se/bostad/799396,4674.0,20220413,3.0,Lägenhet,58333.33,56166.0
Warfvinges väg 7,4555000,62.0, Hornsbergs Strand,https://www.booli.se/bostad/485408,3310.0,20220414,2.0,Lägenhet,73467.74,90177.0
Docent­backen 9,4050000,61.0, Ekhagen,https://www.booli.se/bostad/339629,3156.0,20220418,2.0,Lägenhet,66393.44,78730.0
Nyborgs­gränd 1,2850000,35.0, Midsommarkransen,https://www.booli.se/bostad/687257,2904.0,20220418,1.0,Lägenhet,81428.57,78305.0
Kista Gårds­väg 20,3695000,72.0, Kista,https://www.booli.se/annons/4100310,3852.0,20220418,3.0,Lägenhet,51319.44,37191.0
Hållövägen 11,6000000,82.0, Enskede,https://www.booli.se/annons/4554249,4677.0,20220418,3.0,Lägenhet,73170.73,63364.0
Nybohovs­gränd 16,5000000,71.0, Liljeholmen,https://www.booli.se/bostad/686716,2815.0,20220413,3.5,Lägenhet,70422.54,75600.0
Student­backen 1,4800000,45.0, Östermalm,https://www.booli.se/annons/4572006,2488.0,20220415,2.0,Lägenhet,106666.67,130278.0
Respons­gatan 14,2750000,34.0, Telefonplan,https://www.booli.se/annons/4599091,2131.0,20220414,1.0,Lägenhet,80882.35,71180.0
Sparbanks­vägen 77,3150000,51.0, Hägerstensåsen,https://www.booli.se/annons/4568094,3580.0,20220413,2.0,Lägenhet,61764.71,66526.0
Tisdags­vägen 9,2045000,27.0, Farsta,https://www.booli.se/annons/4592682,2079.0,20220417,1.0,Lägenhet,75740.74,47079.0
Bokbindar­vägen 28,2395000,28.0, Hägerstensåsen,https://www.booli.se/bostad/4202904,1934.0,20220417,1.0,Lägenhet,85535.71,66526.0
Västmanna­gatan 28,13800000,95.0, Vasastan,https://www.booli.se/annons/4084894,3860.0,20220413,3.0,Lägenhet,145263.16,116628.0
Vittangi­gatan 47,3495000,119.0, Vällingby Centrum,https://www.booli.se/bostad/329175,7626.0,20220416,5.0,Lägenhet,29369.75,46027.0
Löjtnants­gatan 3,6200000,51.5, Gärdet,https://www.booli.se/bostad/666884,2433.0,20220406,2.0,Lägenhet,120388.35,110427.0
Kista Gårds­väg 18,1855000,31.5, Kista,https://www.booli.se/bostad/4196898,1781.0,20220416,1.0,Lägenhet,58888.89,37191.0
Ring­vägen 9F,10500000,86.0, Södermalm,https://www.booli.se/annons/4537533,2792.0,3,4.0,Lägenhet,122093.02,105142.0
Ulleruds­backen 79,3000000,72.5, Farsta Strand,https://www.booli.se/bostad/778946,3794.0,20220416,2.5,Lägenhet,41379.31,47633.0
Svartens­gatan 8B,6225000,59.0, Södermalm,https://www.booli.se/annons/4578274,1878.0,20220415,2.0,Lägenhet,105508.47,105142.0
Västmanna­gatan 99,12900000,102.0, Vasastan,https://www.booli.se/annons/4589865,3680.0,20220415,3.0,Lägenhet,126470.59,116628.0
Årsta­vägen 68,3450000,55.0, Årsta,https://www.booli.se/annons/4585463,3464.0,20220414,2.0,Lägenhet,62727.27,65132.0
Björngårds­gatan 8,14000000,95.0, Södermalm,https://www.booli.se/annons/4604463,4115.0,0,3.5,Lägenhet,147368.42,105142.0
Ullareds­gränd 24,2750000,71.0, Östberga,https://www.booli.se/bostad/419571,4400.0,0,2.0,Lägenhet,38732.39,38189.0
Konstgjutar­vägen 4,3500000,47.0, Globen,https://www.booli.se/bostad/639587,1508.0,20220415,2.0,Lägenhet,74468.09,71620.0
Birger Jarls­gatan 104D,3400000,31.0, Östermalm,https://www.booli.se/annons/4582058,2073.0,20220408,1.5,Lägenhet,109677.42,130278.0
Skeppar­gatan 98,3175000,23.0, Östermalm / Nedre Gärdet,https://www.booli.se/annons/4470472,1125.0,63,1.0,Lägenhet,138043.48,138043.0
Birger Jarls­gatan 104E,4600000,43.0, Östermalm,https://www.booli.se/annons/4590480,2937.0,1,1.5,Lägenhet,106976.74,130278.0
Torkel Knutssons­gatan 14,10000000,70.0, Södermalm,https://www.booli.se/bostad/438655,1864.0,31,2.0,Lägenhet,142857.14,105142.0
Klädes­vägen 28,2900000,36.0, Bromma,https://www.booli.se/bostad/3988567,2040.0,0,1.0,Lägenhet,80555.56,63108.0
Kungs­holms Strand 169,7250000,68.0, Kungsholmen,https://www.booli.se/annons/4585391,3128.0,20220415,3.0,Lägenhet,106617.65,103045.0
Tjärhovs­gatan 22,2330000,17.5, Södermalm,https://www.booli.se/annons/4603702,1760.0,0,1.0,Lägenhet,133142.86,105142.0
Lugnets Allé 53,3700000,48.5, Hammarby Sjöstad,https://www.booli.se/bostad/663121,3054.0,20220414,2.0,Lägenhet,76288.66,86806.0
Palmblads­vägen 2,4250000,54.5, Fredhäll,https://www.booli.se/annons/4557428,3254.0,20220415,2.0,Lägenhet,77981.65,91116.0
Ekhags­vägen 2,3250000,39.0, Ekhagen,https://www.booli.se/annons/4586894,1430.0,20220414,1.0,Lägenhet,83333.33,78730.0
Tavast­gatan 26B,13150000,115.0, Södermalm,https://www.booli.se/annons/4587742,5418.0,20220414,4.0,Lägenhet,114347.83,105142.0
Kransbindar­vägen 9,2945000,35.0, Midsommarkransen,https://www.booli.se/annons/4578089,2235.0,20220414,1.0,Lägenhet,84142.86,78305.0
Telefon­vägen 21,6450000,74.0, Midsommarkransen,https://www.booli.se/bostad/765589,4242.0,20220414,3.0,Lägenhet,87162.16,78305.0
Frövi­gatan 22,2430000,66.0, Hagsätra,https://www.booli.se/annons/4568224,3798.0,20220414,3.0,Lägenhet,36818.18,38098.0
Sankt Görans­gatan 64B,3200000,24.0, Kungsholmen,https://www.booli.se/bostad/721605,1438.0,15,1.0,Lägenhet,133333.33,103045.0
Ring­vägen 114,3015000,30.0, Södermalm,https://www.booli.se/annons/4596117,1421.0,20220414,1.0,Lägenhet,100500.0,105142.0
Gambrinus­gatan 6,7820000,85.0, Kungsholmen,https://www.booli.se/bostad/389612,3844.0,20220404,3.5,Lägenhet,92000.0,103045.0
Wahlbergs­gatan 8,2720000,41.0, Hammarbyhöjden,https://www.booli.se/bostad/4203693,2476.0,20220414,2.0,Lägenhet,66341.46,71551.0
