name,price,size,area,url,monthly_fee,date_sold
Alfons Åbergs gata 5,4 500 000 kr,"84 m², 3 rum","Lägenhet, Bromma",https://www.booli.se/bostad/465404,4 700 kr/mån,2022-08-01
Snödropps­gränd 29,1 599 000 kr,"27 m², 1 rum","Lägenhet, Hässelby Norra Villastad",https://www.booli.se/annons/4689990,1 696 kr/mån,2022-07-22
Fyrskepps­vägen 30,2 775 000 kr,"61 m², 2 rum","Lägenhet, Enskededalen",https://www.booli.se/annons/4638777,4 125 kr/mån,2022-08-01
Dagsverks­vägen 245,2 640 000 kr,"71 m², 3 rum","Lägenhet, Spånga",https://www.booli.se/annons/4688942,3 836 kr/mån,2022-07-31
Lidners­plan 16,2 950 000 kr,"25 m², 1 rum","Lägenhet, Kristineberg",https://www.booli.se/annons/4548450,1 384 kr/mån,2022-07-31
Tomtebo­gatan 13B,4 050 000 kr,"39 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4666188,1 528 kr/mån,2022-08-01
Brodd­gränd 2,2 795 000 kr,"58 m², 2 rum","Lägenhet, Västertorp",https://www.booli.se/annons/4635171,3 223 kr/mån,2022-07-29
Stjern­ströms väg 3,2 400 000 kr,"35 m², 2 rum","Lägenhet, Örnsberg",https://www.booli.se/annons/4696922,2 509 kr/mån,2022-07-29
Valhalla­vägen 47,3 150 000 kr,"25 m², 1½ rum","Lägenhet, Östermalm",https://www.booli.se/annons/4671358,1 377 kr/mån,2022-07-26
Vanadis­vägen 2,3 800 000 kr,"38 m², 1½ rum","Lägenhet, Vasastan",https://www.booli.se/annons/4706425,1 164 kr/mån,2022-07-29
Ligna­gatan 7,6 000 000 kr,"70 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4696932,3 186 kr/mån,2022-07-28
Ingemars­gatan 3A,3 800 000 kr,"36 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4687927,2 007 kr/mån,2022-08-01
Sandalett­gatan 5,3 110 000 kr,"52 m², 2 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4707051,3 448 kr/mån,2022-07-31
Abisko­vägen 20,2 200 000 kr,"60 m², 2 rum","Lägenhet, Vällingby Centrum",https://www.booli.se/bostad/71518,3 029 kr/mån,2022-07-28
Loviselunds­vägen 13,2 100 000 kr,"69 m², 4 rum","Lägenhet, Hässelby Gård",https://www.booli.se/annons/4616499,4 367 kr/mån,2022-07-28
Erik Tegels väg 23,2 130 000 kr,"59 m², 2 rum","Lägenhet, Spånga",https://www.booli.se/annons/4267345,3 947 kr/mån,2022-07-29
Alströmer­gatan 32C,3 495 000 kr,"36 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4712675,1 935 kr/mån,2022-07-31
Gråvide­gränd 7,4 500 000 kr,"100 m², 3 rum","Radhus, Hässelby Villastad",https://www.booli.se/annons/4474300,3 509 kr/mån,2022-07-29
Loviselunds­vägen 17,2 600 000 kr,"86 m², 4 rum","Lägenhet, Hässelby Gård",https://www.booli.se/annons/4668688,5 443 kr/mån,2022-07-31
Funäs­gatan 8,2 500 000 kr,"45 m², 2 rum","Lägenhet, Vällingby Parkstad",https://www.booli.se/bostad/4100595,2 385 kr/mån,2022-07-31
Warfvinges väg 23,7 070 000 kr,"86 m², 3 rum","Lägenhet, Hornsbergs Strand",https://www.booli.se/annons/4518355,3 282 kr/mån,2022-06-28
Vitalis­vägen 3,3 450 000 kr,"42 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/790503,2 290 kr/mån,2022-07-31
Kanngjutar­gränd 26,1 795 000 kr,"52 m², 2 rum","Lägenhet, Grimsta",https://www.booli.se/annons/4701825,3 312 kr/mån,2022-07-29
Bäck­vägen 131,2 695 000 kr,"28 m², 1½ rum","Lägenhet, Hägersten",https://www.booli.se/annons/4677124,1 895 kr/mån,2022-07-27
Blekholms­terrassen 5,5 250 000 kr,"61 m², 2 rum","Lägenhet, Norrmalm",https://www.booli.se/annons/4713882,4 732 kr/mån,2022-07-30
Kinnekulle­vägen 22,3 500 000 kr,"48 m², 3 rum","Lägenhet, Bromma",https://www.booli.se/annons/4708340,2 876 kr/mån,2022-07-30
Galon­vägen 1,2 850 000 kr,"51 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/annons/4645929,2 969 kr/mån,2022-07-29
Snödropps­gränd 29,1 600 000 kr,"27 m², 1 rum","Lägenhet, Hässelby Norra Villastad",https://www.booli.se/annons/4714558,1 696 kr/mån,9
Östersunds­gatan 7,2 430 000 kr,"54 m², 2 rum","Lägenhet, Vällingby Parkstad",https://www.booli.se/annons/4642317,2 731 kr/mån,2022-07-29
Östersunds­gatan 8,3 855 000 kr,"96 m², 4 rum","Lägenhet, Råcksta",https://www.booli.se/bostad/4044353,5 071 kr/mån,2022-07-27
Bennebols­gatan 16,2 300 000 kr,"52½ m², 2 rum","Lägenhet, Spånga Solhem",https://www.booli.se/annons/4702915,3 842 kr/mån,2022-07-29
Svarvar­gatan 11,4 800 000 kr,"57 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4676437,3 542 kr/mån,2022-07-29
Harplinge­gränd 34,2 300 000 kr,"71 m², 2 rum","Lägenhet, Östbergahöjden",https://www.booli.se/annons/4567600,4 268 kr/mån,2022-07-29
Harplinge­gränd 96,2 300 000 kr,"71 m², 2 rum","Lägenhet, Östbergahöjden",https://www.booli.se/annons/4715316,3 816 kr/mån,2022-07-29
Katarina Ban­gata 60,5 500 000 kr,"59 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/632198,2 616 kr/mån,2022-07-29
Årsta­vägen 131,3 600 000 kr,"58 m², 3 rum","Lägenhet, Årsta",https://www.booli.se/annons/4711344,4 284 kr/mån,2022-07-29
Linnégatan 20,3 250 000 kr,"27½ m², 1 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4681087,1 216 kr/mån,2022-07-29
Ersta­gatan 22,7 500 000 kr,"68 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4708354,3 703 kr/mån,2022-07-29
Älvsjövägen 12,2 300 000 kr,"38½ m², 1 rum","Lägenhet, Älvsjö",https://www.booli.se/bostad/309084,2 977 kr/mån,2022-07-29
Beckom­berga Allé 13,3 295 000 kr,"66 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/4045456,3 286 kr/mån,2022-07-29
Rapphöns­vägen 20,8 000 000 kr,"64 m², 4 rum","Villa, Tallkrogen",https://www.booli.se/bostad/2201073,N/A,2022-07-29
Liljeholms­torget 50,5 295 000 kr,"75 m², 3 rum","Lägenhet, Liljeholmen",https://www.booli.se/annons/4600712,2 079 kr/mån,2022-07-29
Kubbe­gatan 22,1 850 000 kr,"36½ m², 1½ rum","Lägenhet, Sköndal",https://www.booli.se/bostad/645224,2 139 kr/mån,2022-07-29
Bofors­gatan 7,3 100 000 kr,"76½ m², 3 rum","Lägenhet, Farsta",https://www.booli.se/annons/4703059,4 304 kr/mån,2022-07-29
Spindel­vägen 3,4 680 000 kr,"70 m², 4 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4678706,3 850 kr/mån,2022-07-29
Sköntorps­vägen 1,3 953 000 kr,"59 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/bostad/737858,2 285 kr/mån,2022-07-29
Dala­gatan 8,5 000 000 kr,"51 m², 2 rum","Lägenhet, Norrmalm",https://www.booli.se/bostad/586052,2 661 kr/mån,2022-07-29
Tellusborgs­vägen 94,2 600 000 kr,"29 m², 1 rum","Lägenhet, Midsommarkransen",https://www.booli.se/bostad/3926068,1 723 kr/mån,2022-07-29
Lidners­plan 10,2 900 000 kr,"32 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/498733,1 880 kr/mån,2022-07-29
Eldar­vägen 2,2 795 000 kr,"35 m², 1 rum","Lägenhet, Gröndal",https://www.booli.se/annons/4663538,1 649 kr/mån,2022-07-29
Sibelius­gången 26,1 630 000 kr,"49 m², 1½ rum","Lägenhet, Akalla",https://www.booli.se/bostad/723132,2 211 kr/mån,2022-07-29
Roslags­gatan 53,3 150 000 kr,"28 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4626078,1 401 kr/mån,2022-07-27
Tellusborgs­vägen 92,2 710 000 kr,"35 m², 1½ rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4700315,2 045 kr/mån,2022-07-29
Kamomilla­gatan 17,3 000 000 kr,"54 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/annons/4314136,2 197 kr/mån,2022-07-29
Frövi­gatan 16,1 930 000 kr,"66 m², 3 rum","Lägenhet, Hagsätra",https://www.booli.se/annons/4709178,3 799 kr/mån,2022-07-29
Sankt Eriks­gatan 93,15 000 000 kr,"139 m², 4 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/424846,3 120 kr/mån,2022-07-29
Sonja Kovalevskys gata 3,5 225 000 kr,"61 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/4041336,3 050 kr/mån,2022-07-27
Valhalla­vägen 73,2 850 000 kr,"21 m², 1 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4701526,1 277 kr/mån,2022-07-28
Nybohovs­backen 21,3 720 000 kr,"58 m², 2 rum","Lägenhet, Liljeholmen",https://www.booli.se/bostad/686575,2 815 kr/mån,2022-07-28
Polhems­gatan 36,3 970 000 kr,"38 m², 1½ rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/666423,1 579 kr/mån,2022-07-27
Paternoster­vägen 84,4 550 000 kr,"74 m², 3 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/annons/4448042,4 754 kr/mån,2022-06-16
Bergs­gatan 43,4 450 000 kr,"43 m², 2 rum","Lägenhet, Kungsholmen Rådhuset",https://www.booli.se/bostad/389641,2 082 kr/mån,2022-07-27
Frödings­vägen 3,3 350 000 kr,"34 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4718270,1 934 kr/mån,2022-07-27
Virkes­vägen 5D,3 200 000 kr,"34 m², 2 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/annons/4650647,1 991 kr/mån,2022-07-27
Borens­vägen 32,2 500 000 kr,"43 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4695065,2 908 kr/mån,35
Västmanna­gatan 33,3 300 000 kr,"23 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/3892654,925 kr/mån,2022-07-28
Sankt Eriks­gatan 52,3 500 000 kr,"35 m², 1½ rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4660416,2 614 kr/mån,2022-07-28
Badstrands­vägen 27,2 700 000 kr,"43 m², 2 rum","Lägenhet, Stora Essingen",https://www.booli.se/annons/4672389,2 523 kr/mån,2022-07-28
Huvudskärs­vägen 9,3 300 000 kr,"59 m², 2½ rum","Lägenhet, Johanneshov",https://www.booli.se/annons/4690160,3 456 kr/mån,2022-07-28
Radius­backen 39,5 095 000 kr,"76 m², 3 rum","Lägenhet, Telefonplan",https://www.booli.se/annons/4678321,3 400 kr/mån,2022-07-28
Jämtlands­gatan 152,3 635 000 kr,"78 m², 3 rum","Lägenhet, Vällingby",https://www.booli.se/annons/4680471,3 722 kr/mån,2022-07-20
Industri­gatan 7A,3 300 000 kr,"32 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4680762,2 533 kr/mån,2022-07-28
Roslags­gatan 6,9 775 000 kr,"79 m², 2½ rum","Lägenhet, Vasastan",https://www.booli.se/bostad/712108,3 186 kr/mån,2022-05-10
Sigurd Rings gata 8,2 220 000 kr,"30 m², 1 rum","Lägenhet, Aspudden",https://www.booli.se/bostad/726470,2 544 kr/mån,2022-05-18
Lindvalls­plan 10,2 800 000 kr,"27 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/657481,1 496 kr/mån,2022-05-20
Lorensbergs­gatan 1A,7 200 000 kr,"69 m², 2½ rum","Lägenhet, Södermalm",https://www.booli.se/bostad/3955025,3 204 kr/mån,2022-05-25
Heleneborgs­gatan 27,6 500 000 kr,"64 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4626945,3 374 kr/mån,2022-05-26
Verkstads­gatan 5,4 550 000 kr,"38 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/786225,2 076 kr/mån,2022-06-01
Heleneborgs­gatan 7A,3 250 000 kr,"43 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4651097,1 830 kr/mån,2022-06-16
Skinnarviks­ringen 20,5 150 000 kr,"56 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/734174,4 230 kr/mån,2022-06-20
Hallands­gatan 24,6 300 000 kr,"74 m², 2½ rum","Lägenhet, Södermalm",https://www.booli.se/annons/4621094,3 698 kr/mån,2022-07-19
Lunda­gatan 42B,3 550 000 kr,"38 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4715052,1 954 kr/mån,2022-07-22
Borgarfjords­gatan 21A,3 600 000 kr,"96 m², 3 rum","Lägenhet, Kista",https://www.booli.se/annons/4707472,4 933 kr/mån,2022-07-28
Ljusstöpar­backen 5A,3 130 000 kr,"45 m², 2 rum","Lägenhet, Gröndal",https://www.booli.se/bostad/659489,2 658 kr/mån,2022-07-28
Fregatt­vägen 66,3 480 000 kr,"59 m², 2 rum","Lägenhet, Gröndal",https://www.booli.se/bostad/4009072,3 331 kr/mån,2022-07-28
Beckomberga­vägen 219,3 870 000 kr,"71 m², 3 rum","Lägenhet, Bromma",https://www.booli.se/annons/4640892,4 419 kr/mån,2022-07-28
Fyrvaktar­kroken 68,4 000 000 kr,"57 m², 2 rum","Lägenhet, Blåsut",https://www.booli.se/annons/4601203,3 380 kr/mån,2022-07-27
Horisont­vägen 75,2 550 000 kr,"79 m², 3 rum","Lägenhet, Skarpnäck",https://www.booli.se/bostad/437870,5 602 kr/mån,2022-07-27
Riddar­gatan 20,10 225 000 kr,"77 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/bostad/706524,2 129 kr/mån,2022-07-28
Skebokvarns­vägen 245,3 050 000 kr,"85 m², 4 rum","Lägenhet, Bandhagen",https://www.booli.se/annons/4630797,4 991 kr/mån,2022-05-24
Pelar­gatan 4,2 500 000 kr,"30 m², 1 rum","Lägenhet, Skärmarbrink",https://www.booli.se/annons/4703878,2 998 kr/mån,2022-07-26
Sareks­vägen 18,2 970 000 kr,"44 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/annons/4553427,2 629 kr/mån,2022-07-26
Akter­gatan 9,2 950 000 kr,"44½ m², 1 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/annons/4709137,1 787 kr/mån,2022-07-27
Eva Bonniers gata 33,3 900 000 kr,"72 m², 3 rum","Lägenhet, Fruängen-Hägersten",https://www.booli.se/bostad/568497,3 962 kr/mån,2022-07-27
Lm Ericssons väg 4,4 300 000 kr,"60 m², 2 rum","Lägenhet, Telefonplan",https://www.booli.se/annons/4704740,3 984 kr/mån,2022-07-27
Stramalj­vägen 15,2 950 000 kr,"51 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/342330,2 969 kr/mån,2022-07-27
Stam­gatan 17,2 695 000 kr,"95 m², 5 rum","Lägenhet, Östberga",https://www.booli.se/annons/4709123,6 698 kr/mån,2022-07-28
Sibelius­gången 40,1 595 000 kr,"45½ m², 2 rum","Lägenhet, Akalla",https://www.booli.se/annons/4695374,2 945 kr/mån,2022-07-27
Älv­sjö Stations­gata 14,3 900 000 kr,"70 m², 3 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4641516,3 819 kr/mån,2022-07-27
Tavast­gatan 22,5 600 000 kr,"78 m², 3 rum","Lägenhet, Södermalm - Mariaberget",https://www.booli.se/annons/4704004,3 130 kr/mån,2022-07-27
Tapp­vägen 31F,6 400 000 kr,"90 m², 4 rum","Lägenhet, Bromma",https://www.booli.se/annons/4696992,5 325 kr/mån,2022-07-27
Birger Jarls­gatan 109C,3 475 000 kr,"39 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4708307,1 782 kr/mån,2022-07-27
Hundloke­gränd 24,1 700 000 kr,20 000 kr,"32 m², 1 rum",https://www.booli.se/bostad/4099917,6 388 kr/mån,N/A
Al­vägen 2,1 675 000 kr,"32 m², 1 rum","Lägenhet, Bromsten",https://www.booli.se/bostad/469487,1 884 kr/mån,2022-07-27
Tjärhovs­gatan 22,2 275 000 kr,"18 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4701473,1 865 kr/mån,2022-07-27
Mirabell­backen 18,2 200 000 kr,"46 m², 2 rum","Lägenhet, Hässelby Strand",https://www.booli.se/annons/4499397,2 810 kr/mån,2022-07-26
Messenius­gatan 6,4 300 000 kr,"46 m², 3 rum","Lägenhet, Fredhäll",https://www.booli.se/annons/4569089,3 055 kr/mån,2022-07-18
Svandamms­vägen 31B,3 700 000 kr,"58 m², 2 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4708881,3 770 kr/mån,2022-07-26
Stagnelius­vägen 23,4 150 000 kr,"47½ m², 2 rum","Lägenhet, Fredhäll",https://www.booli.se/bostad/745307,3 330 kr/mån,2022-07-27
Oppunda­vägen 9,2 400 000 kr,"56 m², 2 rum","Lägenhet, Svedmyra",https://www.booli.se/bostad/330851,3 236 kr/mån,2022-07-27
Lidners­gatan 12B,3 300 000 kr,"39½ m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/3951957,3 034 kr/mån,2022-07-27
Sankt Eriks­gatan 90,3 850 000 kr,"35 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4645686,1 625 kr/mån,2022-06-29
Torsten Alms gata 13,2 600 000 kr,"38 m², 1 rum","Lägenhet, Hägersten",https://www.booli.se/bostad/772065,1 931 kr/mån,2022-07-25
Annedals­vägen 55,3 475 000 kr,"61 m², 2 rum","Lägenhet, Annedal",https://www.booli.se/bostad/69880,3 089 kr/mån,2022-07-21
Sällhets­vägen 34,4 050 000 kr,"81 m², 4 rum","Radhus, Hässelby Norra Villastad",https://www.booli.se/annons/4691584,3 157 kr/mån,2022-07-22
Friherre­gatan 43,3 350 000 kr,"95 m², 4 rum","Lägenhet, Hässelby Gård",https://www.booli.se/bostad/144845,6 044 kr/mån,2022-07-22
Tors­gatan 74,8 400 000 kr,"96 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/772011,4 691 kr/mån,2022-07-25
Nathorst­vägen 52,3 215 000 kr,"45 m², 2 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/annons/4662568,2 915 kr/mån,2022-07-26
Gotlands­gatan 37,5 000 000 kr,"60 m², 2 rum","Lägenhet, Södermalm - Katarina",https://www.booli.se/annons/4633802,3 539 kr/mån,2022-07-26
Brännkyrka­gatan 44,7 250 000 kr,"74 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4650856,3 414 kr/mån,2022-07-25
Bjurholms­plan 23,2 800 000 kr,"28 m², 1 rum","Lägenhet, Södermalm Katarina",https://www.booli.se/annons/4628242,2 018 kr/mån,2022-07-26
Järnbärar­vägen 14,2 750 000 kr,"82 m², 3 rum","Lägenhet, Bredäng",https://www.booli.se/bostad/329901,4 001 kr/mån,2022-07-26
Tors­gatan 40A,3 575 000 kr,"28 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4675701,1 672 kr/mån,2022-07-27
Elkabel­gatan 1,2 900 000 kr,"50 m², 2 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4622260,3 046 kr/mån,2022-07-26
Kalm­gatan 19,2 850 000 kr,"45 m², 2 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/annons/4688821,2 620 kr/mån,2022-07-26
Norra Stations­gatan 111,7 530 000 kr,"95 m², 4 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4683444,4 298 kr/mån,2022-07-26
Respons­gatan 14,3 500 000 kr,"54 m², 2 rum","Lägenhet, Telefonplan",https://www.booli.se/annons/4709080,3 384 kr/mån,2022-07-25
Jenny Linds gata 15,2 000 000 kr,"32 m², 1 rum","Lägenhet, Fruängen",https://www.booli.se/annons/4702531,1 903 kr/mån,2022-07-26
Birger Jarls­gatan 99B,5 650 000 kr,"50 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4668528,1 390 kr/mån,2022-07-26
Hägerstens­vägen 207,2 350 000 kr,"30 m², 1 rum","Lägenhet, Aspudden",https://www.booli.se/annons/4691462,2 599 kr/mån,2022-07-26
Rindögatan 28,2 800 000 kr,"23 m², 1 rum","Lägenhet, Gärdet",https://www.booli.se/annons/4708866,1 674 kr/mån,2022-07-26
Heleneborgs­gatan 36A,3 650 000 kr,"40 m², 1½ rum","Lägenhet, Södermalm Högalid",https://www.booli.se/bostad/804908,2 583 kr/mån,2022-07-26
Lagerlöfs­gatan 8,2 650 000 kr,"21 m², 1 rum","Lägenhet, Marieberg",https://www.booli.se/annons/4655237,515 kr/mån,2022-07-24
Sveaborgs­gatan 13,2 100 000 kr,"73 m², 3 rum","Lägenhet, Kista",https://www.booli.se/bostad/4207358,4 491 kr/mån,2022-07-26
Fatburs Kvarn­gata 7,4 300 000 kr,"57½ m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4497678,4 355 kr/mån,Ny
Svedbergs­plan 4,4 540 000 kr,"52 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4709124,1 014 kr/mån,2022-07-23
Roslags­gatan 55,5 110 000 kr,"48½ m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/712005,2 664 kr/mån,2022-07-23
Roslags­gatan 54,3 350 000 kr,"34 m², 1½ rum","Lägenhet, Vasastan",https://www.booli.se/annons/4687291,14½ m²,2022-07-05
Gävle­gatan 9,3 100 000 kr,"36½ m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/311644,1 524 kr/mån,2022-07-23
Tomtebo­gatan 1A,5 600 000 kr,"47 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4670261,N/A,33
Tors­gatan 52,6 450 000 kr,"53 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4670851,2 297 kr/mån,2022-07-15
Bleke­gatan 5,6 300 000 kr,"77 m², 4 rum","Lägenhet, Liljeholmskajen",https://www.booli.se/annons/4707621,3 377 kr/mån,2022-07-25
Industri­gatan 16,5 500 000 kr,"49 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4662587,2 302 kr/mån,2022-07-26
Ring­vägen 130,2 250 000 kr,"21½ m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4651262,1 390 kr/mån,2022-07-26
Simrishamns­vägen 19,5 700 000 kr,"72 m², 3 rum","Lägenhet, Björkhagen",https://www.booli.se/bostad/728303,3 498 kr/mån,41
Atlas­gatan 9,3 200 000 kr,"32 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4686761,1 720 kr/mån,2022-07-15
Metar­gatan 9,3 195 000 kr,"34 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4690943,2 256 kr/mån,2022-07-21
Ola Hanssons­gatan 9,3 150 000 kr,"33 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4709440,2 242 kr/mån,2022-07-20
Fregatt­vägen 50,2 600 000 kr,"44½ m², 2 rum","Lägenhet, Gröndal",https://www.booli.se/annons/4694253,3 026 kr/mån,2022-07-25
Malmköpings­vägen 47,1 995 000 kr,"46 m², 2 rum","Lägenhet, Örby",https://www.booli.se/bostad/4095964,3 270 kr/mån,2022-07-25
Grinds­gatan 29,4 500 000 kr,"46 m², 2 rum","Lägenhet, Södermalm Katarina",https://www.booli.se/bostad/322380,2 285 kr/mån,2022-07-25
Sandels­gatan 40,2 750 000 kr,"26 m², 1 rum","Lägenhet, Gärdet",https://www.booli.se/annons/4654024,1 405 kr/mån,2022-06-16
Sol­berga Hag­väg 13,4 100 000 kr,"94 m², 4 rum","Lägenhet, Älvsjö",https://www.booli.se/bostad/742064,5 298 kr/mån,2022-07-24
Pippi Långstrumps gata 37,6 550 000 kr,"106 m², 4 rum","Lägenhet, Annedal",https://www.booli.se/annons/4536407,4 970 kr/mån,2022-04-22
Ringsteds­gatan 6,2 005 000 kr,"56 m², 2 rum","Lägenhet, Kista",https://www.booli.se/annons/4681646,3 706 kr/mån,2022-07-22
Kaskögatan 18,2 160 000 kr,"75½ m², 3 rum","Lägenhet, Akalla",https://www.booli.se/annons/4664914,4 549 kr/mån,2022-07-25
Bränninge­vägen 3,2 210 000 kr,"34 m², 1 rum","Lägenhet, Årsta",https://www.booli.se/bostad/593164,1 965 kr/mån,2022-06-17
Margretelunds­vägen 26,3 025 000 kr,"45 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/annons/4563398,2 593 kr/mån,2022-07-11
Slåttervalls­gatan 3,3 700 000 kr,"40 m², 2 rum","Lägenhet, Norra Djurgården",https://www.booli.se/annons/2363016,2 631 kr/mån,2022-07-25
Barnängs­gatan 21A,6 650 000 kr,"74½ m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4589054,4 351 kr/mån,2022-05-04
Nybohovs­backen 35K,3 100 000 kr,"51 m², 2 rum","Lägenhet, Lijeholmen",https://www.booli.se/bostad/4045658,3 335 kr/mån,2022-07-22
